#proteinId	gotermId	goName	gotermType	goAcc
6512	10103	SAP kinase activity	molecular_function	GO:0016909
6512	11472	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
6512	12154	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
6512	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
6528	2882	methylmalonate-semialdehyde dehydrogenase (acylating) activity	molecular_function	GO:0004491
6528	4703	valine metabolic process	biological_process	GO:0006573
6528	5830	metabolic process	biological_process	GO:0008152
6528	9710	oxidoreductase activity	molecular_function	GO:0016491
6536	7744	FMN binding	molecular_function	GO:0010181
6536	9710	oxidoreductase activity	molecular_function	GO:0016491
6536	9701	negative regulation of transcription	biological_process	GO:0016481
6547	224	nuclear chromosome	cellular_component	GO:0000228
6547	4488	chromatin remodeling	biological_process	GO:0006338
6550	3713	sterol carrier activity	molecular_function	GO:0005498
6550	2710	estradiol 17-beta-dehydrogenase activity	molecular_function	GO:0004303
6555	2551	cyclic-nucleotide phosphodiesterase activity	molecular_function	GO:0004112
6555	2554	3',5'-cyclic-AMP phosphodiesterase activity	molecular_function	GO:0004115
6555	2555	calmodulin-dependent cyclic-nucleotide phosphodiesterase activity	molecular_function	GO:0004117
6555	2556	cGMP-stimulated cyclic-nucleotide phosphodiesterase activity	molecular_function	GO:0004118
6555	2557	cGMP-inhibited cyclic-nucleotide phosphodiesterase activity	molecular_function	GO:0004119
6555	2558	photoreceptor cyclic-nucleotide phosphodiesterase activity	molecular_function	GO:0004120
6555	2829	inositol or phosphatidylinositol phosphodiesterase activity	molecular_function	GO:0004434
6555	4135	cyclic-nucleotide phosphodiesterase complex	cellular_component	GO:0005966
6556	3736	ATP binding	molecular_function	GO:0005524
6556	8976	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	GO:0015662
6556	9298	proton transport	biological_process	GO:0015992
6556	9320	membrane	cellular_component	GO:0016020
6556	4927	transport	biological_process	GO:0006810
6556	4929	cation transport	biological_process	GO:0006812
6556	2290	catalytic activity	molecular_function	GO:0003824
6556	5830	metabolic process	biological_process	GO:0008152
6556	3670	calcium-transporting ATPase activity	molecular_function	GO:0005388
6556	4933	calcium ion transport	biological_process	GO:0006816
6556	9321	integral to membrane	cellular_component	GO:0016021
6556	10015	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	molecular_function	GO:0016820
6557	3740	sugar binding	molecular_function	GO:0005529
6557	3095	protoporphyrinogen oxidase activity	molecular_function	GO:0004729
6557	4283	electron transport	biological_process	GO:0006118
6557	4896	porphyrin biosynthetic process	biological_process	GO:0006779
6557	9710	oxidoreductase activity	molecular_function	GO:0016491
6576	3736	ATP binding	molecular_function	GO:0005524
6576	4927	transport	biological_process	GO:0006810
6576	9321	integral to membrane	cellular_component	GO:0016021
6576	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
6576	10082	ATPase activity	molecular_function	GO:0016887
6576	162	nucleotide binding	molecular_function	GO:0000166
6576	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
6577	171	3'-5'-exoribonuclease activity	molecular_function	GO:0000175
6577	2216	RNA binding	molecular_function	GO:0003723
6577	4541	RNA processing	biological_process	GO:0006396
6583	9321	integral to membrane	cellular_component	GO:0016021
6598	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
6613	9985	hydrolase activity	molecular_function	GO:0016787
6615	9710	oxidoreductase activity	molecular_function	GO:0016491
6615	22091	aryl-alcohol dehydrogenase (NADP+) activity	molecular_function	GO:0047681
6616	2290	catalytic activity	molecular_function	GO:0003824
6616	4143	carbohydrate metabolic process	biological_process	GO:0005975
6616	18659	cation binding	molecular_function	GO:0043169
6616	2937	alpha-glucosidase activity	molecular_function	GO:0004558
6631	2196	transcription factor activity	molecular_function	GO:0003700
6631	3838	nucleus	cellular_component	GO:0005634
6631	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
6631	5939	zinc ion binding	molecular_function	GO:0008270
6635	5939	zinc ion binding	molecular_function	GO:0008270
6635	9710	oxidoreductase activity	molecular_function	GO:0016491
6635	2290	catalytic activity	molecular_function	GO:0003824
6635	3708	binding	molecular_function	GO:0005488
6635	5830	metabolic process	biological_process	GO:0008152
6661	2290	catalytic activity	molecular_function	GO:0003824
6661	19375	cellular metabolic process	biological_process	GO:0044237
6661	23921	coenzyme binding	molecular_function	GO:0050662
6661	3708	binding	molecular_function	GO:0005488
6661	5830	metabolic process	biological_process	GO:0008152
6662	5830	metabolic process	biological_process	GO:0008152
6662	10050	racemase and epimerase activity, acting on amino acids and derivatives	molecular_function	GO:0016855
6662	9321	integral to membrane	cellular_component	GO:0016021
6662	9957	transferase activity, transferring hexosyl groups	molecular_function	GO:0016758
6662	24	alpha-1,6-mannosyltransferase activity	molecular_function	GO:0000009
6662	42	alpha-1,2-mannosyltransferase activity	molecular_function	GO:0000026
6662	45	mannosyltransferase activity	molecular_function	GO:0000030
6662	48	alpha-1,3-mannosyltransferase activity	molecular_function	GO:0000033
6662	1170	alpha-1,3-galactosyltransferase activity	molecular_function	GO:0001962
6662	2430	UDP-glucose:glycoprotein glucosyltransferase activity	molecular_function	GO:0003980
6662	2782	glycolipid mannosyltransferase activity	molecular_function	GO:0004376
6662	2953	oligosaccharyl transferase activity	molecular_function	GO:0004576
6662	2959	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	molecular_function	GO:0004583
6662	6039	acetylglucosaminyltransferase activity	molecular_function	GO:0008375
6662	6040	acetylgalactosaminyltransferase activity	molecular_function	GO:0008376
6662	6042	galactosyltransferase activity	molecular_function	GO:0008378
6662	6077	fucosyltransferase activity	molecular_function	GO:0008417
6662	6376	O antigen polymerase activity	molecular_function	GO:0008755
6662	6535	lipopolysaccharide-1,6-galactosyltransferase activity	molecular_function	GO:0008921
6662	9532	UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase activity	molecular_function	GO:0016253
6662	9958	cellulose synthase activity	molecular_function	GO:0016759
6662	11017	9-phenanthrol UDP-glucuronosyltransferase activity	molecular_function	GO:0018715
6662	11018	1-phenanthrol glycosyltransferase activity	molecular_function	GO:0018716
6662	11019	9-phenanthrol glycosyltransferase activity	molecular_function	GO:0018717
6662	11020	1,2-dihydroxy-phenanthrene glycosyltransferase activity	molecular_function	GO:0018718
6662	11396	phenanthrol glycosyltransferase activity	molecular_function	GO:0019112
6662	11466	beta-1,4-mannosyltransferase activity	molecular_function	GO:0019187
6662	14119	alpha-1,2-galactosyltransferase activity	molecular_function	GO:0031278
6662	16390	dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0033556
6662	17801	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042281
6662	17803	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042283
6662	19616	inositol phosphoceramide synthase activity	molecular_function	GO:0045140
6662	20962	glucosyltransferase activity	molecular_function	GO:0046527
6662	21342	alpha(1,3)-fucosyltransferase activity	molecular_function	GO:0046920
6662	21343	alpha(1,6)-fucosyltransferase activity	molecular_function	GO:0046921
6671	2888	monooxygenase activity	molecular_function	GO:0004497
6671	3721	iron ion binding	molecular_function	GO:0005506
6671	4283	electron transport	biological_process	GO:0006118
6671	12251	heme binding	molecular_function	GO:0020037
6671	10891	fluorene oxygenase activity	molecular_function	GO:0018585
6671	10892	mono-butyltin dioxygenase activity	molecular_function	GO:0018586
6671	10893	limonene 8-monooxygenase activity	molecular_function	GO:0018587
6671	10894	tri-n-butyltin dioxygenase activity	molecular_function	GO:0018588
6671	10895	di-n-butyltin dioxygenase activity	molecular_function	GO:0018589
6671	10896	methylsilanetriol hydroxylase activity	molecular_function	GO:0018590
6671	10897	methyl tertiary butyl ether 3-monooxygenase activity	molecular_function	GO:0018591
6671	10898	4-nitrocatechol 4-monooxygenase activity	molecular_function	GO:0018592
6671	10899	4-chlorophenoxyacetate monooxygenase activity	molecular_function	GO:0018593
6671	10900	tert-butyl alcohol 2-monooxygenase activity	molecular_function	GO:0018594
6671	10901	alpha-pinene monooxygenase activity	molecular_function	GO:0018595
6671	10902	dimethylsilanediol hydroxylase activity	molecular_function	GO:0018596
6671	10903	ammonia monooxygenase activity	molecular_function	GO:0018597
6671	10904	hydroxymethylsilanetriol oxidase activity	molecular_function	GO:0018598
6671	10905	2-hydroxyisobutyrate 3-monooxygenase activity	molecular_function	GO:0018599
6671	10906	alpha-pinene dehydrogenase activity	molecular_function	GO:0018600
6671	19287	spheroidene monooxygenase activity	molecular_function	GO:0043823
6683	9320	membrane	cellular_component	GO:0016020
6691	8565	nucleobase transmembrane transporter activity	molecular_function	GO:0015205
6691	9237	nucleobase, nucleoside, nucleotide and nucleic acid transport	biological_process	GO:0015931
6691	9320	membrane	cellular_component	GO:0016020
6694	3546	transporter activity	molecular_function	GO:0005215
6694	4927	transport	biological_process	GO:0006810
6694	9321	integral to membrane	cellular_component	GO:0016021
6696	3546	transporter activity	molecular_function	GO:0005215
6696	4927	transport	biological_process	GO:0006810
6696	9321	integral to membrane	cellular_component	GO:0016021
6697	8565	nucleobase transmembrane transporter activity	molecular_function	GO:0015205
6697	9237	nucleobase, nucleoside, nucleotide and nucleic acid transport	biological_process	GO:0015931
6697	9320	membrane	cellular_component	GO:0016020
6707	5830	metabolic process	biological_process	GO:0008152
6707	9710	oxidoreductase activity	molecular_function	GO:0016491
6707	2473	aldehyde dehydrogenase (NAD) activity	molecular_function	GO:0004029
6712	9985	hydrolase activity	molecular_function	GO:0016787
6714	2632	pepsin A activity	molecular_function	GO:0004194
6714	4639	proteolysis	biological_process	GO:0006508
6714	2628	aspartic-type endopeptidase activity	molecular_function	GO:0004190
6715	2980	phosphatidate cytidylyltransferase activity	molecular_function	GO:0004605
6715	6286	phospholipid biosynthetic process	biological_process	GO:0008654
6715	9320	membrane	cellular_component	GO:0016020
6719	2227	structural constituent of ribosome	molecular_function	GO:0003735
6719	3827	intracellular	cellular_component	GO:0005622
6719	4025	ribosome	cellular_component	GO:0005840
6719	4556	translation	biological_process	GO:0006412
6730	2290	catalytic activity	molecular_function	GO:0003824
6730	19375	cellular metabolic process	biological_process	GO:0044237
6730	23921	coenzyme binding	molecular_function	GO:0050662
6730	3708	binding	molecular_function	GO:0005488
6730	5830	metabolic process	biological_process	GO:0008152
6737	4591	protein folding	biological_process	GO:0006457
6737	24336	unfolded protein binding	molecular_function	GO:0051082
6737	3736	ATP binding	molecular_function	GO:0005524
6739	2970	pantothenate kinase activity	molecular_function	GO:0004594
6743	3708	binding	molecular_function	GO:0005488
6746	4143	carbohydrate metabolic process	biological_process	GO:0005975
6746	3214	xylulokinase activity	molecular_function	GO:0004856
6747	3976	signal peptidase complex	cellular_component	GO:0005787
6747	3981	microsome	cellular_component	GO:0005792
6747	4599	signal peptide processing	biological_process	GO:0006465
6747	6614	signal peptidase activity	molecular_function	GO:0009003
6747	9321	integral to membrane	cellular_component	GO:0016021
6747	5906	cysteine-type peptidase activity	molecular_function	GO:0008234
6750	13917	heat shock protein binding	molecular_function	GO:0031072
6750	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
6750	4143	carbohydrate metabolic process	biological_process	GO:0005975
6750	2290	catalytic activity	molecular_function	GO:0003824
6750	18659	cation binding	molecular_function	GO:0043169
6750	2310	1,4-alpha-glucan branching enzyme activity	molecular_function	GO:0003844
6754	3043	protein kinase activity	molecular_function	GO:0004672
6754	3736	ATP binding	molecular_function	GO:0005524
6754	4602	protein amino acid phosphorylation	biological_process	GO:0006468
6754	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
6754	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
6759	3546	transporter activity	molecular_function	GO:0005215
6759	4927	transport	biological_process	GO:0006810
6759	9321	integral to membrane	cellular_component	GO:0016021
6767	9710	oxidoreductase activity	molecular_function	GO:0016491
