#proteinId	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score
32963	IPR000232	Heat shock factor (HSF)-type, DNA-binding	FPrintScan	PR00056	HSFDOMAIN	3	3,41,54,	26,53,66,	2.9e-17,2.9e-17,2.9e-17
32963	IPR000232	Heat shock factor (HSF)-type, DNA-binding	HMMPfam	PF00447	HSF_DNA-bind	1	1,	85,	1.7e-09
32963	IPR000232	Heat shock factor (HSF)-type, DNA-binding	HMMSmart	SM00415	no description	1	1,	85,	2.2e-23
32963	IPR000232	Heat shock factor (HSF)-type, DNA-binding	ScanRegExp	PS00434	HSF_DOMAIN	1	42,	66,	8e-5
33063	IPR004136	2-nitropropane dioxygenase, NPD	HMMPfam	PF03060	NPD	1	123,	328,	1.9e-26
33088	IPR008381	ACN9	HMMPfam	PF05882	ACN9	1	10,	99,	7.6e-42
33181	IPR006110	RNA polymerase Rpb6	HMMPfam	PF01192	RNA_pol_Rpb6	1	82,	135,	6.2e-22
33181	IPR006111	DNA-directed RNA polymerase, 14 to 18 kDa subunit	ScanRegExp	PS01111	RNA_POL_K_14KD	1	85,	99,	8e-5
33181	IPR006110	RNA polymerase Rpb6	superfamily	SSF63562	RPB6/omega subunit-like	1	4,	153,	1.7e-46
33182	IPR002035	von Willebrand factor, type A	FPrintScan	PR00453	VWFADOMAIN	2	151,256,	168,264,	0.57,0.57
33182	IPR002035	von Willebrand factor, type A	ProfileScan	PS50234	VWFA	1	152,	354,	9.548
33205	IPR007274	Ctr copper transporter	HMMPfam	PF04145	Ctr	1	1,	117,	3.2e-18
33432	IPR002524	Cation efflux protein	HMMPfam	PF01545	Cation_efflux	1	54,	300,	9.2e-47
33432	IPR002524	Cation efflux protein	HMMTigr	TIGR01297	CDF: cation diffusion facilitator family tra	1	50,	375,	4.9e-37
33561	IPR004043	LCCL	HMMPfam	PF03815	LCCL	1	85,	197,	6.4e-06
33561	IPR004043	LCCL	HMMSmart	SM00603	no description	1	83,	185,	0.0009
33561	IPR004043	LCCL	ProfileScan	PS50820	LCCL	1	131,	185,	13.640
33561	IPR004043	LCCL	superfamily	SSF69848	LCCL domain	1	80,	199,	1.7e-21
33642	IPR002642	Lysophospholipase, catalytic region	HMMPfam	PF01735	PLA2_B	1	128,	598,	7.1e-11
33642	IPR002642	Lysophospholipase, catalytic region	HMMSmart	SM00022	no description	1	60,	598,	2.9e-08
33642	IPR002642	Lysophospholipase, catalytic region	ProfileScan	PS51210	PLA2C	1	76,	687,	40.634
33642	IPR000209	Peptidase S8 and S53, subtilisin, kexin, sedolisin	ScanRegExp	PS00136	SUBTILASE_ASP	1	443,	453,	NA
33642	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	superfamily	SSF52151	FabD/lysophospholipase-like	1	82,	673,	1.5e-96
33725	IPR003232	dCTP Deaminase	BlastProDom	PD004900	Q6L2T7_PICTO_Q6L2T7;	1	68,	158,	0.0002
33725	IPR008180	DeoxyUTP pyrophosphatase	HMMPfam	PF00692	dUTPase	1	29,	158,	2.8e-50
33725	IPR008181	DeoxyUTP pyrophosphatase subfamily 1	HMMTigr	TIGR00576	dut: dUTP diphosphatase	1	21,	158,	3e-69
33739	IPR004886	Glycolipid anchored surface protein GAS1	HMMPfam	PF03198	Glyco_hydro_72	1	2,	313,	3e-175
33739	IPR017853	Glycoside hydrolase, catalytic core	superfamily	SSF51445	(Trans)glycosidases	1	3,	293,	9.9e-56
33777	IPR001199	Cytochrome b5	HMMPfam	PF00173	Cyt-b5	1	16,	112,	8.6e-13
33777	IPR001199	Cytochrome b5	superfamily	SSF55856	Cytochrome b5-like heme/steroid binding domain	1	6,	112,	1.6e-27
33829	IPR004129	Glycerophosphoryl diester phosphodiesterase	HMMPfam	PF03009	GDPD	1	1,	231,	1.7e-25
33932	IPR004013	PHP, C-terminal	HMMPfam	PF02811	PHP	1	1,	248,	2.5e-14
33932	IPR010140	Histidinol phosphate phosphatase, HisJ	HMMTigr	TIGR01856	hisJ_fam: histidinol phosphate phosphatase H	1	1,	259,	1.6e-88
33932	IPR016195	Polymerase and histidinol phosphatase-like	superfamily	SSF89550	PHP domain-like	1	1,	278,	3.2e-37
33982	IPR000504	RNA recognition motif, RNP-1	HMMPfam	PF00076	RRM_1	2	112,216,	183,287,	6e-26,7.7e-25
33982	IPR000504	RNA recognition motif, RNP-1	HMMSmart	SM00360	no description	2	111,215,	184,288,	1.1e-27,3.8e-25
33982	IPR000504	RNA recognition motif, RNP-1	ProfileScan	PS50102	RRM	2	110,214,	188,292,	19.058,19.587
34158	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	1,	156,	1.2e-09
34183	IPR006011	Syntaxin, N-terminal	HMMPfam	PF00804	Syntaxin	1	75,	176,	7.3e-15
34183	IPR000727	Target SNARE coiled-coil region	HMMPfam	PF05739	SNARE	1	236,	298,	4.4e-23
34183	IPR000727	Target SNARE coiled-coil region	HMMSmart	SM00397	no description	1	226,	293,	1.7e-16
34183	IPR000727	Target SNARE coiled-coil region	ProfileScan	PS50192	T_SNARE	1	231,	293,	18.755
34183	IPR006012	Syntaxin/epimorphin, conserved site	ScanRegExp	PS00914	SYNTAXIN	1	237,	276,	8e-5
34183	IPR010989	t-SNARE	superfamily	SSF47661	t-snare proteins	1	73,	286,	7.7e-44
34363	IPR002198	Short-chain dehydrogenase/reductase SDR	FPrintScan	PR00080	SDRFAMILY	3	94,148,168,	105,156,173,	5.9e-06,5.9e-06,5.9e-06
34363	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	4	11,94,142,168,	28,105,158,173,	1.7e-17,1.7e-17,1.7e-17,1.7e-17
34363	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	10,	173,	8.8e-15
34363	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	8,	173,	4.2e-39
34596	IPR004875	CENP-B protein	HMMPfam	PF03184	DDE	1	1,	117,	9.9e-31
34605	IPR008831	SOH1	HMMPfam	PF05669	SOH1	1	1,	91,	2.5e-43
34654	IPR002921	Lipase, class 3	HMMPfam	PF01764	Lipase_3	1	134,	169,	2.7e-06
34654	IPR008262	Lipase, active site	ScanRegExp	PS00120	LIPASE_SER	1	153,	162,	NA
34740	IPR001929	Germin	FPrintScan	PR00325	GERMIN	3	81,112,145,	101,132,160,	1.1e-12,1.1e-12,1.1e-12
34740	IPR006045	Cupin 1	HMMPfam	PF00190	Cupin_1	1	31,	167,	8.3e-08
34740	IPR011051	Cupin, RmlC-type	superfamily	SSF51182	RmlC-like cupins	1	24,	199,	1.1e-27
34791	IPR013126	Heat shock protein 70	BlastProDom	PD000089	Q6CFA8_EEEEE_Q6CFA8;	1	114,	181,	2e-08
34791	IPR001023	Heat shock protein Hsp70	FPrintScan	PR00301	HEATSHOCK70	3	14,156,358,	27,176,374,	2.4e-10,2.4e-10,2.4e-10
34791	IPR013126	Heat shock protein 70	HMMPfam	PF00012	HSP70	1	251,	405,	2.3e-27
34807	IPR004114	THUMP	HMMPfam	PF02926	THUMP	1	120,	212,	3.6e-12
34807	IPR004114	THUMP	ProfileScan	PS51165	THUMP	1	106,	212,	21.766
34833	IPR000719	Protein kinase, core	BlastProDom	PD000001	CDK2_RAT_Q63699;	1	5,	290,	1e-62
34833	IPR017442	Serine/threonine protein kinase-related	HMMPfam	PF00069	Pkinase	1	5,	290,	5.6e-104
34833	IPR001245	Tyrosine protein kinase	HMMSmart	SM00219	no description	1	5,	290,	1.6e-13
34833	IPR002290	Serine/threonine protein kinase	HMMSmart	SM00220	no description	1	5,	290,	9.6e-92
34833	IPR000719	Protein kinase, core	ProfileScan	PS50011	PROTEIN_KINASE_DOM	1	5,	290,	45.078
34833	IPR017441	Protein kinase ATP binding, conserved site	ScanRegExp	PS00107	PROTEIN_KINASE_ATP	1	11,	34,	8e-5
34833	IPR008271	Serine/threonine protein kinase, active site	ScanRegExp	PS00108	PROTEIN_KINASE_ST	1	123,	135,	8e-5
34833	IPR011009	Protein kinase-like	superfamily	SSF56112	Protein kinase-like (PK-like)	1	5,	321,	3.4e-85
34856	IPR000305	Excinuclease ABC, C subunit, N-terminal	HMMPfam	PF01541	GIY-YIG	1	6,	93,	1.7e-11
34856	IPR000305	Excinuclease ABC, C subunit, N-terminal	superfamily	SSF82771	GIY-YIG endonuclease	1	5,	84,	5.1e-05
34920	IPR006068	ATPase, P-type cation-transporter, C-terminal	HMMPfam	PF00689	Cation_ATPase_C	1	5,	132,	6.4e-06
35002	IPR001752	Kinesin, motor region	FPrintScan	PR00380	KINESINHEAVY	4	31,145,176,228,	52,162,194,249,	2.1e-33,2.1e-33,2.1e-33,2.1e-33
35002	IPR001752	Kinesin, motor region	HMMPfam	PF00225	Kinesin	1	1,	281,	8.1e-93
35002	IPR001752	Kinesin, motor region	HMMSmart	SM00129	no description	1	1,	280,	8.3e-84
35002	IPR001752	Kinesin, motor region	ProfileScan	PS50067	KINESIN_MOTOR_DOMAIN2	1	1,	203,	42.925
35002	IPR001752	Kinesin, motor region	ScanRegExp	PS00411	KINESIN_MOTOR_DOMAIN1	1	175,	186,	NA
35003	IPR000504	RNA recognition motif, RNP-1	HMMPfam	PF00076	RRM_1	1	152,	206,	1.4e-08
35003	IPR000571	Zinc finger, CCCH-type	HMMPfam	PF00642	zf-CCCH	1	76,	101,	0.011
35003	IPR000504	RNA recognition motif, RNP-1	HMMSmart	SM00360	no description	1	139,	208,	2e-07
35003	IPR000504	RNA recognition motif, RNP-1	ProfileScan	PS50102	RRM	1	138,	212,	12.526
35016	IPR010754	Optic atrophy 3-like	HMMPfam	PF07047	OPA3	1	5,	134,	2e-25
35060	IPR003663	Sugar transporter	FPrintScan	PR00171	SUGRTRNSPORT	5	35,129,292,382,405,	45,148,302,403,417,	2e-23,2e-23,2e-23,2e-23,2e-23
35060	IPR005828	General substrate transporter	HMMPfam	PF00083	Sugar_tr	1	27,	480,	4e-86
35060	IPR003663	Sugar transporter	HMMTigr	TIGR00879	SP: MFS transporter, sugar porter (SP) famil	1	2,	476,	2.2e-62
35060	IPR007114	Major facilitator superfamily	ProfileScan	PS50850	MFS	1	27,	469,	36.197
35060	IPR005829	Sugar transporter, conserved site	ScanRegExp	PS00217	SUGAR_TRANSPORT_2	1	134,	159,	NA
35060	IPR016196	MFS general substrate transporter	superfamily	SSF103473	MFS general substrate transporter	1	2,	477,	6.1e-57
35157	IPR006767	Protein similar to CwfJ, C-terminal 2	HMMPfam	PF04676	CwfJ_C_2	1	274,	378,	2.3e-28
35157	IPR006768	Protein similar to CwfJ, C-terminal 1	HMMPfam	PF04677	CwfJ_C_1	1	141,	265,	1.1e-35
35157	IPR011146	Histidine triad-like motif	superfamily	SSF54197	HIT-like	1	139,	226,	4.5e-05
35303	IPR008162	Inorganic pyrophosphatase	ScanRegExp	PS00387	PPASE	1	104,	110,	NA
35345	IPR002524	Cation efflux protein	HMMPfam	PF01545	Cation_efflux	1	129,	410,	1.9e-37
35345	IPR002524	Cation efflux protein	HMMTigr	TIGR01297	CDF: cation diffusion facilitator family tra	1	125,	408,	7e-27
35407	IPR007514	CHD5-like protein	HMMPfam	PF04420	CHD5	1	8,	165,	6.6e-08
35416	IPR006094	FAD linked oxidase, N-terminal	HMMPfam	PF01565	FAD_binding_4	1	37,	173,	1.6e-24
35416	IPR016164	FAD-linked oxidase-like, C-terminal	superfamily	SSF55103	FAD-linked oxidases, C-terminal domain	1	334,	455,	0.012
35416	IPR016166	FAD-binding, type 2	superfamily	SSF56176	FAD-binding domain	1	1,	204,	1.1e-45
35479	IPR002119	Histone H2A	BlastProDom	PD000522	Q7RSC4_PLAYO_Q7RSC4;	1	47,	120,	9e-30
35479	IPR002119	Histone H2A	FPrintScan	PR00620	HISTONEH2A	5	17,47,62,76,103,	39,62,75,90,121,	1.4e-40,1.4e-40,1.4e-40,1.4e-40,1.4e-40
35479	IPR007125	Histone core	HMMPfam	PF00125	Histone	1	21,	95,	3.4e-24
35479	IPR002119	Histone H2A	HMMSmart	SM00414	no description	1	6,	126,	1.9e-66
35479	IPR009072	Histone-fold	superfamily	SSF47113	Histone-fold	1	3,	103,	8.9e-38
35483	IPR001086	Prephenate dehydratase	HMMPfam	PF00800	PDT	1	1,	184,	4.3e-31
35483	IPR001086	Prephenate dehydratase	ProfileScan	PS51171	PREPHENATE_DEHYDR_3	1	1,	184,	45.515
35641	IPR000504	RNA recognition motif, RNP-1	HMMPfam	PF00076	RRM_1	1	1,	59,	6.4e-09
35641	IPR001313	Pumilio RNA-binding region	HMMPfam	PF00806	PUF	6	198,234,271,306,344,381,	232,268,304,341,378,416,	0.00014,0.038,2.4e-06,0.1,0.00036,2.6
35641	IPR001313	Pumilio RNA-binding region	HMMSmart	SM00025	no description	6	198,234,271,306,344,381,	233,269,305,342,379,417,	0.02,5.1,0.0003,80,3.6,0.053
35641	IPR000504	RNA recognition motif, RNP-1	HMMSmart	SM00360	no description	1	1,	69,	4.7e-08
35641	IPR000504	RNA recognition motif, RNP-1	ProfileScan	PS50102	RRM	1	1,	73,	13.567
35641	IPR001313	Pumilio RNA-binding region	ProfileScan	PS50302	PUM	5	198,234,271,344,381,	233,269,309,379,417,	10.297,7.661,8.407,6.237,7.264
35641	IPR001313	Pumilio RNA-binding region	ProfileScan	PS50303	PUM_HD	1	133,	489,	50.555
35641	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	157,	486,	2.2e-75
35733	IPR002198	Short-chain dehydrogenase/reductase SDR	FPrintScan	PR00080	SDRFAMILY	3	71,124,144,	82,132,163,	4.5e-09,4.5e-09,4.5e-09
35733	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	5	6,71,118,144,166,	23,82,134,163,183,	3.5e-23,3.5e-23,3.5e-23,3.5e-23,3.5e-23
35733	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	5,	163,	2.1e-20
35733	IPR002198	Short-chain dehydrogenase/reductase SDR	ScanRegExp	PS00061	ADH_SHORT	1	131,	159,	NA
35733	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	3,	236,	6.7e-56
35804	IPR001223	Glycoside hydrolase, family 18, catalytic domain	HMMPfam	PF00704	Glyco_hydro_18	1	1,	328,	5.5e-73
35804	IPR011583	Chitinase II	HMMSmart	SM00636	no description	1	1,	328,	7e-67
35804	IPR001579	Glycoside hydrolase, chitinase active site	ScanRegExp	PS01095	CHITINASE_18	1	118,	126,	8e-5
35804	IPR017853	Glycoside hydrolase, catalytic core	superfamily	SSF51445	(Trans)glycosidases	1	1,	328,	3.8e-63
35845	IPR001251	Cellular retinaldehyde-binding/triple function, C-terminal	HMMPfam	PF00650	CRAL_TRIO	1	142,	199,	4e-10
35845	IPR008273	Cellular retinaldehyde-binding/triple function, N-terminal	HMMPfam	PF03765	CRAL_TRIO_N	1	31,	68,	8e-06
35845	IPR001251	Cellular retinaldehyde-binding/triple function, C-terminal	HMMSmart	SM00516	no description	1	72,	236,	6.7e-18
35845	IPR001251	Cellular retinaldehyde-binding/triple function, C-terminal	ProfileScan	PS50191	CRAL_TRIO	1	66,	239,	13.177
35845	IPR011074	Phosphatidylinositol transfer protein-like, N-terminal	superfamily	SSF46938	CRAL/TRIO N-terminal domain	1	3,	76,	5e-08
35845	IPR001251	Cellular retinaldehyde-binding/triple function, C-terminal	superfamily	SSF52087	CRAL/TRIO domain	1	74,	236,	7.5e-30
35880	IPR008906	HAT dimerisation	HMMPfam	PF05699	hATC	1	94,	176,	1.1e-17
35946	IPR001395	Aldo/keto reductase	BlastProDom	PD000288	Q8Z9G1_SALTI_Q8Z9G1;	1	11,	101,	8e-24
35946	IPR001395	Aldo/keto reductase	FPrintScan	PR00069	ALDKETRDTASE	2	46,77,	64,94,	0.25,0.25
35946	IPR001395	Aldo/keto reductase	HMMPfam	PF00248	Aldo_ket_red	1	33,	90,	8.3e-15
35946	IPR001395	Aldo/keto reductase	superfamily	SSF51430	NAD(P)-linked oxidoreductase	1	3,	101,	1.7e-25
36073	IPR000719	Protein kinase, core	BlastProDom	PD000001	Q7SBJ1_NEUCR_Q7SBJ1;	1	3,	204,	6e-42
36073	IPR017442	Serine/threonine protein kinase-related	HMMPfam	PF00069	Pkinase	1	1,	223,	3e-54
36073	IPR001245	Tyrosine protein kinase	HMMSmart	SM00219	no description	1	1,	203,	2.9e-06
36073	IPR002290	Serine/threonine protein kinase	HMMSmart	SM00220	no description	1	1,	229,	6.2e-39
36073	IPR000719	Protein kinase, core	ProfileScan	PS50011	PROTEIN_KINASE_DOM	1	1,	233,	36.866
36073	IPR017441	Protein kinase ATP binding, conserved site	ScanRegExp	PS00107	PROTEIN_KINASE_ATP	1	3,	27,	NA
36073	IPR008271	Serine/threonine protein kinase, active site	ScanRegExp	PS00108	PROTEIN_KINASE_ST	1	121,	133,	8e-5
36073	IPR011009	Protein kinase-like	superfamily	SSF56112	Protein kinase-like (PK-like)	1	1,	215,	5.2e-55
36112	IPR001841	Zinc finger, RING-type	HMMPfam	PF00097	zf-C3HC4	1	72,	114,	1e-07
36112	IPR001841	Zinc finger, RING-type	HMMSmart	SM00184	no description	1	72,	114,	5.6e-06
36112	IPR001841	Zinc finger, RING-type	ProfileScan	PS50089	ZF_RING_2	1	72,	115,	13.183
36141	IPR001313	Pumilio RNA-binding region	HMMPfam	PF00806	PUF	7	58,93,129,205,241,277,321,	91,127,163,239,275,311,355,	5.5,9.8e-08,6.9e-08,0.057,2.7e-05,0.5,0.028
36141	IPR001313	Pumilio RNA-binding region	HMMSmart	SM00025	no description	8	58,93,129,165,205,241,277,321,	92,128,164,203,240,276,312,356,	3.6e+02,5.8e-07,1.9e-07,21,20,0.00092,1.3,1.3
36141	IPR001313	Pumilio RNA-binding region	ProfileScan	PS50302	PUM	7	57,93,129,205,241,277,320,	92,128,165,240,276,312,356,	4.651,9.434,11.207,7.007,8.781,6.447,7.801
36141	IPR001313	Pumilio RNA-binding region	ProfileScan	PS50303	PUM_HD	1	30,	377,	68.547
36141	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	34,	373,	2.8e-81
36148	IPR002765	Protein of unknown function DUF74	HMMPfam	PF01906	DUF74	1	7,	110,	5.8e-35
36445	IPR001087	Lipase, GDSL	HMMPfam	PF00657	Lipase_GDSL	1	4,	200,	1.9e-11
36445	IPR013830	Esterase, SGNH hydrolase-type	superfamily	SSF52266	SGNH hydrolase	1	1,	209,	2e-29
36529	IPR007312	Phosphoesterase	HMMPfam	PF04185	Phosphoesterase	1	32,	279,	4e-32
36574	IPR007852	RNA polymerase II accessory factor, Cdc73	HMMPfam	PF05179	CDC73	1	51,	322,	1.2e-64
36681	IPR009002	FMN-binding split barrel, related	superfamily	SSF50475	FMN-binding split barrel	1	7,	151,	6.8e-09
36837	IPR003000	NAD-dependent histone deacetylase, silent information regulator Sir2	HMMPfam	PF02146	SIR2	1	22,	237,	3.7e-15
36837	IPR003000	NAD-dependent histone deacetylase, silent information regulator Sir2	ProfileScan	PS50305	SIRTUIN	1	5,	293,	32.952
36991	IPR001440	Tetratricopeptide TPR-1	HMMPfam	PF00515	TPR_1	2	49,90,	82,123,	0.47,0.044
36991	IPR013105	Tetratricopeptide TPR2	HMMPfam	PF07719	TPR_2	1	124,	157,	0.0012
36991	IPR013026	Tetratricopeptide region	HMMSmart	SM00028	no description	3	49,90,124,	82,123,157,	46,0.33,0.31
36991	IPR013026	Tetratricopeptide region	ProfileScan	PS50005	TPR	3	49,90,124,	82,123,157,	6.018,6.107,8.496
36991	IPR013026	Tetratricopeptide region	ProfileScan	PS50293	TPR_REGION	1	49,	157,	13.572
37025	IPR006595	CTLH, C-terminal to LisH motif	HMMSmart	SM00668	no description	1	135,	192,	2.4e-05
37025	IPR013144	CT11-RanBPM	HMMSmart	SM00757	no description	1	191,	286,	3.9e-10
37025	IPR006595	CTLH, C-terminal to LisH motif	ProfileScan	PS50897	CTLH	1	135,	192,	10.078
37129	IPR015590	Aldehyde dehydrogenase	HMMPfam	PF00171	Aldedh	1	25,	185,	1.1e-07
37129	IPR016161	Aldehyde/histidinol dehydrogenase	superfamily	SSF53720	ALDH-like	1	4,	185,	1.2e-54
37257	IPR002060	Squalene/phytoene synthase	HMMPfam	PF00494	SQS_PSY	1	3,	61,	1.6e-09
37257	IPR008949	Terpenoid synthase	superfamily	SSF48576	Terpenoid synthases	1	1,	98,	3.6e-14
37259	IPR006809	TAFII28-like protein	HMMPfam	PF04719	TAFII28	1	1,	97,	3.1e-33
37259	IPR009072	Histone-fold	superfamily	SSF47113	Histone-fold	1	7,	100,	9.5e-26
37277	IPR007529	Zinc finger, HIT-type	HMMPfam	PF04438	zf-HIT	1	103,	132,	2.6e-09
37277	IPR007529	Zinc finger, HIT-type	ProfileScan	PS51083	ZF_HIT	1	107,	139,	9.098
37388	IPR006204	GHMP kinase	HMMPfam	PF00288	GHMP_kinases_N	1	134,	206,	2.8e-09
37388	IPR013750	GHMP kinase, C-terminal	HMMPfam	PF08544	GHMP_kinases_C	1	340,	416,	0.00071
37388	IPR005916	Phosphomevalonate kinase, eukaryotic	HMMPIR	PIRSF017288	Phosphomevalonate kinase, eukaryotic GHMP type	1	1,	434,	1e-97
37388	IPR006203	GHMP kinase, ATP-binding, conserved site	ScanRegExp	PS00627	GHMP_KINASES_ATP	1	141,	151,	8e-5
37495	IPR002498	Phosphatidylinositol-4-phosphate 5-kinase, core	HMMPfam	PF01504	PIP5K	1	1356,	1581,	2.5e-36
37495	IPR016034	Phosphatidylinositol-4-phosphate 5-kinase, core, subgroup	HMMSmart	SM00330	no description	1	1302,	1581,	5.8e-117
37528	IPR000757	Glycoside hydrolase, family 16	HMMPfam	PF00722	Glyco_hydro_16	1	69,	244,	2.1e-64
37528	IPR017168	Glycoside hydrolase, family 16, CRH1, predicted	HMMPIR	PIRSF037299	Predicted glycosidase CRH1	1	1,	388,	4.2e-135
37528	IPR001002	Chitin-binding, type 1	ScanRegExp	PS00026	CHIT_BIND_I_1	1	7,	26,	NA
37528	IPR008197	Whey acidic protein, 4-disulphide core	ScanRegExp	PS00317	4_DISULFIDE_CORE	1	1,	14,	NA
37528	IPR008985	Concanavalin A-like lectin/glucanase	superfamily	SSF49899	Concanavalin A-like lectins/glucanases	1	2,	272,	1.3e-56
37587	IPR000111	Glycoside hydrolase, clan GH-D	BlastProDom	PD002572	MEL_ZYGCI_Q99172;	1	106,	318,	4e-81
37587	IPR002241	Glycoside hydrolase, family 27	FPrintScan	PR00740	GLHYDRLASE27	7	17,53,93,127,159,247,268,	36,68,114,144,177,266,289,	1.1e-63,1.1e-63,1.1e-63,1.1e-63,1.1e-63,1.1e-63,1.1e-63
37587	IPR006215	Glycoside hydrolase, melibiase	FPrintScan	PR00748	MELIBIASE	6	143,206,320,345,426,447,	158,225,336,361,442,466,	1.5e-30,1.5e-30,1.5e-30,1.5e-30,1.5e-30,1.5e-30
37587	IPR000111	Glycoside hydrolase, clan GH-D	HMMPfam	PF02065	Melibiase	1	25,	357,	7.8e-60
37587	IPR000111	Glycoside hydrolase, clan GH-D	ScanRegExp	PS00512	ALPHA_GALACTOSIDASE	1	58,	73,	8e-5
37587	IPR017853	Glycoside hydrolase, catalytic core	superfamily	SSF51445	(Trans)glycosidases	1	15,	313,	1.5e-98
37715	IPR005578	Hrf1	HMMPfam	PF03878	YIF1	1	66,	328,	2.8e-90
37797	IPR007577	Glycosyltransferase sugar-binding region containing DXD motif	HMMPfam	PF04488	Gly_transf_sug	1	46,	125,	1.5e-07
37846	IPR004274	NLI interacting factor	HMMPfam	PF03031	NIF	1	4,	180,	3.5e-95
37846	IPR004274	NLI interacting factor	HMMSmart	SM00577	no description	1	11,	154,	6.8e-66
37846	IPR011948	Dullard-like phosphatase domain	HMMTigr	TIGR02251	HIF-SF_euk: Dullard-like phosphatase domai	1	12,	178,	5e-80
37846	IPR004274	NLI interacting factor	ProfileScan	PS50969	FCP1	1	8,	166,	44.935
37927	IPR002634	BolA-like protein	HMMPfam	PF01722	BolA	1	7,	77,	6.9e-17
37927	IPR002634	BolA-like protein	HMMPIR	PIRSF003113	Stress-induced morphoprotein, BolA type	1	3,	78,	1.7e-24
37927	IPR002634	BolA-like protein	superfamily	SSF82657	BolA-like	1	6,	78,	2.4e-21
37982	IPR001199	Cytochrome b5	HMMPfam	PF00173	Cyt-b5	1	371,	455,	1.1e-15
37982	IPR004835	Fungal chitin synthase	HMMPfam	PF03142	Chitin_synth_2	1	632,	1155,	0
38038	IPR011765	Peptidase M16, N-terminal	HMMPfam	PF00675	Peptidase_M16	1	18,	163,	1.3e-21
38038	IPR007863	Peptidase M16, C-terminal	HMMPfam	PF05193	Peptidase_M16_C	1	166,	331,	2.5e-11
38038	IPR011249	Metalloenzyme, LuxS/M16 peptidase-like, metal-binding	superfamily	SSF63411	LuxS/MPP-like metallohydrolase	2	17,216,	217,405,	6e-30,1.2e-24
38173	IPR002373	cAMP/cGMP-dependent protein kinase	FPrintScan	PR00103	CAMPKINASE	5	72,87,231,243,264,	86,101,240,254,272,	1.4e-21,1.4e-21,1.4e-21,1.4e-21,1.4e-21
38173	IPR000595	Cyclic nucleotide-binding	HMMPfam	PF00027	cNMP_binding	2	69,187,	154,270,	2.2e-23,4.2e-24
38173	IPR012198	cAMP-dependent protein kinase regulatory subunit	HMMPIR	PIRSF000548	cAMP-dependent protein kinase, regulatory subunit	1	1,	272,	6e-108
38173	IPR000595	Cyclic nucleotide-binding	HMMSmart	SM00100	no description	2	51,169,	167,272,	1e-25,1.5e-20
38173	IPR000595	Cyclic nucleotide-binding	ProfileScan	PS50042	CNMP_BINDING_3	2	51,169,	166,272,	37.045,36.793
38173	IPR000595	Cyclic nucleotide-binding	ScanRegExp	PS00888	CNMP_BINDING_1	2	78,196,	94,212,	8e-5,8e-5
38173	IPR000595	Cyclic nucleotide-binding	ScanRegExp	PS00889	CNMP_BINDING_2	2	114,233,	131,250,	8e-5,8e-5
38173	IPR000595	Cyclic nucleotide-binding	superfamily	SSF51206	cAMP-binding domain-like	2	29,152,	160,270,	4.1e-34,1.5e-33
38187	IPR003877	SPla/RYanodine receptor SPRY	HMMPfam	PF00622	SPRY	1	141,	261,	1.1e-27
38187	IPR003877	SPla/RYanodine receptor SPRY	HMMSmart	SM00449	no description	1	141,	261,	3e-27
38187	IPR001870	B302, (SPRY)-like	ProfileScan	PS50188	B302_SPRY	1	61,	262,	14.203
38248	IPR000408	Regulator of chromosome condensation, RCC1	FPrintScan	PR00633	RCCNDNSATION	5	114,150,169,288,304,	130,163,185,304,318,	5.2e-16,5.2e-16,5.2e-16,5.2e-16,5.2e-16
38248	IPR000408	Regulator of chromosome condensation, RCC1	ProfileScan	PS50012	RCC1_3	5	1,113,167,264,302,	54,166,220,301,354,	9.620,12.414,10.826,10.524,8.514
38248	IPR000408	Regulator of chromosome condensation, RCC1	ScanRegExp	PS00626	RCC1_2	2	153,288,	163,298,	NA,NA
